Trial Number,Suggestion Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,Gbus width,Total Period (ns),ABC Max Fanout,ABC Map Effort,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
21,2,5,3.948,0.844,0.844,1024,256,64,4.792,N/A,N/A,0.943,3571824.4128,493690,91323,402367,0.772,0.0105,7.41e-07,0.782,0.0671,0.0923,6.18e-07,0.159,493705,496885,91878,95058,493690,3571824.4128,0,0,0,484
21,3,5,3.846,0.951,0.951,512,1024,128,4.797,N/A,N/A,2.05,8334184.393599,1147947,214943,933004,1.78,0.0139,1.74e-06,1.8,0.102,0.157,1.32e-06,0.259,1147818,1153860,215947,221989,1147947,8334184.393599,0,0,0,1531
22,0,5,3.948,0.844,0.844,256,256,64,4.792,N/A,N/A,0.543,1707586.460799,238793,42171,196622,0.38,0.0135,3.46e-07,0.394,0.0673,0.0823,3.64e-07,0.15,238808,241986,42724,45902,238793,1707586.460799,0,0,0,213
22,1,5,3.543,1.271,1.271,128,512,16,4.814,N/A,N/A,0.156,534931.792,75687,12870,62817,0.115,0.00345,1.06e-07,0.118,0.0159,0.0212,1.08e-07,0.0371,75810,76846,13089,14125,75687,534931.792,0,0,0,65
22,2,5,3.926,0.868,0.868,128,2048,128,4.7940000000000005,N/A,N/A,2.75,11432633.552106,1566335,296863,1269472,2.44,0.0115,2.4e-06,2.45,0.111,0.19,1.73e-06,0.301,1566206,1572247,297866,303907,1566335,11432633.552106,0,0,0,4660
22,3,5,3.337,1.487,1.487,64,32,128,4.824,N/A,N/A,0.463,1305030.3776,183889,30623,153266,0.276,0.0102,2.54e-07,0.286,0.0777,0.0997,3.04e-07,0.177,183760,189794,31619,37653,183889,1305030.3776,0,0,0,126
23,0,5,3.669,1.138,1.138,1536,32,16,4.807,N/A,N/A,0.275,1096467.849599,152952,27718,125234,0.234,0.00261,2.26e-07,0.236,0.0153,0.0232,1.88e-07,0.0385,153075,154111,27937,28973,152952,1096467.849599,0,0,0,128
23,1,5,3.503,1.313,1.313,512,64,16,4.816,N/A,N/A,0.142,494038.8224,70407,11846,58561,0.105,0.00294,9.8e-08,0.108,0.0143,0.0191,1.01e-07,0.0334,70530,71565,12064,13099,70407,494038.8224,0,0,0,57
23,2,5,3.737,1.066,1.066,1024,256,128,4.803,N/A,N/A,1.8,7090883.219197,977709,182175,795534,1.52,0.0156,1.48e-06,1.54,0.108,0.155,1.18e-06,0.263,977580,983621,183178,189219,977709,7090883.219197,0,0,0,1167
24,0,5,4.05,0.737,0.737,2048,2048,128,4.787,N/A,N/A,4.79,20758167.478642,2846886,542623,2304263,4.43,0.00938,4.37e-06,4.44,0.12,0.241,3.02e-06,0.361,2846757,2852802,543630,549675,2846886,20758167.478642,0,0,0,8646
24,1,5,3.651,1.157,1.157,256,64,128,4.808,N/A,N/A,0.786,2421977.868799,337911,59295,278616,0.541,0.0218,4.87e-07,0.563,0.1,0.123,4.63e-07,0.224,337782,343819,60294,66331,337911,2421977.868799,0,0,0,302
24,2,5,3.692,1.114,1.114,1536,1024,16,4.806,N/A,N/A,0.407,1703799.078399,236408,43590,192818,0.362,0.00221,3.53e-07,0.364,0.0165,0.0274,2.76e-07,0.0438,236531,237572,43814,44855,236408,1703799.078399,0,0,0,196
24,3,5,3.626,1.183,1.183,2048,1024,32,4.809,N/A,N/A,0.946,3970326.608001,545656,103174,442482,0.849,0.00351,8.34e-07,0.853,0.0334,0.0588,6.04e-07,0.0922,545743,547497,103509,105263,545656,3970326.608001,0,0,0,547
25,0,5,3.914,0.88,0.88,1024,1536,16,4.7940000000000005,N/A,N/A,0.407,1701814.675199,236118,43590,192528,0.362,0.00223,3.53e-07,0.364,0.0163,0.0274,2.72e-07,0.0437,236241,237282,43814,44855,236118,1701814.675199,0,0,0,189
26,0,5,3.792,1.008,1.008,1024,1024,128,4.8,N/A,N/A,2.59,10824280.092793,1487897,280479,1207418,2.3,0.00958,2.26e-06,2.31,0.106,0.175,1.69e-06,0.281,1487768,1493811,281484,287527,1487897,10824280.092793,0,0,0,1927
26,1,5,3.634,1.174,1.174,128,512,64,4.808,N/A,N/A,0.594,1999838.003199,275924,50363,225561,0.44,0.0117,4.11e-07,0.452,0.0616,0.0803,3.68e-07,0.142,275939,279117,50916,54094,275924,1999838.003199,0,0,0,254
27,0,5,3.85,0.947,0.947,128,256,32,4.797,N/A,N/A,0.232,710968.1248,99138,17158,81980,0.156,0.00622,1.42e-07,0.162,0.0308,0.0396,1.46e-07,0.0704,99225,100973,17487,19235,99138,710968.1248,0,0,0,87
27,1,5,3.672,1.135,1.135,32,512,128,4.807,N/A,N/A,0.985,3475090.3872,483332,87967,395365,0.759,0.0161,7.16e-07,0.775,0.0898,0.121,6.08e-07,0.211,483203,489240,88966,95003,483332,3475090.3872,0,0,0,505
27,2,5,3.57,1.242,1.242,32,64,128,4.811999999999999,N/A,N/A,0.469,1305831.1456,183781,30623,153158,0.276,0.0102,2.54e-07,0.286,0.08,0.103,3.05e-07,0.183,183652,189686,31619,37653,183781,1305831.1456,0,0,0,125
27,3,5,3.839,0.958,0.958,1536,1536,32,4.797,N/A,N/A,0.943,3962982.064002,544575,103174,441401,0.849,0.00331,8.34e-07,0.852,0.0321,0.0582,6e-07,0.0904,544662,546417,103510,105265,544575,3962982.064002,0,0,0,546
27,4,5,3.786,1.015,1.015,2048,128,32,4.801,N/A,N/A,0.705,2881954.022401,395707,74502,321205,0.617,0.00423,6.03e-07,0.622,0.0315,0.0518,4.43e-07,0.0833,395794,397545,74834,76585,395707,2881954.022401,0,0,0,409
27,5,5,3.997,0.793,0.793,2048,2048,64,4.79,N/A,N/A,2.44,10415996.015992,1428941,271547,1157394,2.22,0.00729,2.19e-06,2.23,0.0745,0.135,1.57e-06,0.21,1428956,1432140,272106,275290,1428941,10415996.015992,0,0,0,2000
28,0,5,3.766,1.036,1.036,512,1024,64,4.802,N/A,N/A,1.07,4181564.201601,576317,107707,468610,0.902,0.00959,8.72e-07,0.911,0.0661,0.0956,6.84e-07,0.162,576332,579513,108263,111444,576317,4181564.201601,0,0,0,546
28,1,5,3.714,1.091,1.091,256,256,128,4.805,N/A,N/A,1.01,3371324.617599,470816,83871,386945,0.741,0.0208,6.86e-07,0.761,0.11,0.137,6.83e-07,0.247,470687,476726,84872,90911,470816,3371324.617599,0,0,0,440
28,2,5,3.727,1.076,1.076,256,1024,16,4.803,N/A,N/A,0.244,925724.092799,129905,23110,106795,0.197,0.00301,1.89e-07,0.2,0.0179,0.0255,1.69e-07,0.0434,130028,131066,23331,24369,129905,925724.092799,0,0,0,103
28,3,5,3.598,1.212,1.212,256,1024,64,4.81,N/A,N/A,0.945,3569923.840001,492626,91323,401303,0.771,0.0103,7.41e-07,0.781,0.0687,0.0953,6.21e-07,0.164,492641,495821,91878,95058,492626,3569923.840001,0,0,0,463
29,0,5,3.905,0.89,0.89,256,2048,32,4.795,N/A,N/A,0.75,3041723.504001,418854,78598,340256,0.653,0.00492,6.36e-07,0.658,0.0352,0.057,4.8e-07,0.0922,418941,420693,78931,80683,418854,3041723.504001,0,0,0,431
29,1,5,3.608,1.202,1.202,1536,64,32,4.8100000000000005,N/A,N/A,0.544,2177170.579201,300029,56070,243959,0.465,0.00357,4.54e-07,0.469,0.029,0.046,3.48e-07,0.0751,300116,301866,56401,58151,300029,2177170.579201,0,0,0,296
29,2,5,3.516,1.299,1.299,128,32,128,4.8149999999999995,N/A,N/A,0.559,1623721.027199,224505,38815,185690,0.348,0.0122,3.21e-07,0.36,0.0869,0.111,3.51e-07,0.198,224376,230411,39812,45847,224505,1623721.027199,0,0,0,171
29,3,5,3.841,0.957,0.957,2048,512,128,4.798,N/A,N/A,3.15,13287647.657707,1825116,346015,1479101,2.84,0.0133,2.79e-06,2.86,0.11,0.19,1.99e-06,0.3,1824987,1831030,347020,353063,1825116,13287647.657707,0,0,0,4703
29,4,5,3.719,1.085,1.085,1024,512,16,4.804,N/A,N/A,0.272,1078095.228799,150632,27206,123426,0.23,0.00276,2.21e-07,0.232,0.016,0.0237,1.84e-07,0.0397,150755,151794,27428,28467,150632,1078095.228799,0,0,0,117
29,5,5,4.006,0.784,0.784,512,128,128,4.79,N/A,N/A,1.11,3965305.5424,545341,100255,445086,0.86,0.0165,8.16e-07,0.876,0.0988,0.133,6.83e-07,0.232,545212,551251,101256,107295,545341,3965305.5424,0,0,0,564
3,0,5,3.865,0.932,0.932,64,32,32,4.797000000000001,N/A,N/A,0.136,351644.7552,50292,7942,42350,0.0744,0.0038,6.71e-08,0.0782,0.0251,0.0329,9.17e-08,0.0581,50379,52123,8267,10011,50292,351644.7552,0,0,0,42
3,1,5,3.91,0.884,0.884,512,2048,128,4.7940000000000005,N/A,N/A,3.16,13286744.291336,1824252,346015,1478237,2.85,0.0138,2.79e-06,2.86,0.113,0.198,1.99e-06,0.311,1824123,1830166,347020,353063,1824252,13286744.291336,0,0,0,5447
3,2,5,3.786,1.015,1.015,2048,64,32,4.801,N/A,N/A,0.684,2800980.112001,385364,72454,312910,0.599,0.00375,5.86e-07,0.603,0.0302,0.0504,4.3e-07,0.0806,385451,387201,72785,74535,385364,2800980.112001,0,0,0,422
3,3,5,3.958,0.834,0.834,32,1024,64,4.792,N/A,N/A,0.8,3013521.456001,416622,76987,339635,0.646,0.00751,6.25e-07,0.653,0.0605,0.0862,5.2e-07,0.147,416637,419814,77539,80716,416622,3013521.456001,0,0,0,431
3,4,5,4.061,0.726,0.726,2048,2048,32,4.787,N/A,N/A,1.22,5213774.172803,715599,135942,579657,1.12,0.00358,1.1e-06,1.12,0.0353,0.0675,7.7e-07,0.103,715686,717441,136278,138033,715599,5213774.172803,0,0,0,836
3,5,5,3.855,0.942,0.942,128,2048,64,4.797,N/A,N/A,1.42,5739960.076797,787347,148667,638680,1.23,0.00844,1.2e-06,1.24,0.0675,0.108,8.97e-07,0.176,787362,790542,149222,152402,787347,5739960.076797,0,0,0,1310
3,6,5,3.572,1.24,1.24,32,128,32,4.812,N/A,N/A,0.16,431530.1216,60617,9990,50627,0.0929,0.00449,8.37e-08,0.0974,0.027,0.0351,1.04e-07,0.0621,60704,62449,10316,12061,60617,431530.1216,0,0,0,55
3,7,5,3.723,1.081,1.081,1536,256,16,4.804,N/A,N/A,0.309,1235020.732799,172262,31302,140960,0.264,0.00306,2.54e-07,0.267,0.0168,0.0252,2.1e-07,0.042,172385,173424,31524,32563,172262,1235020.732799,0,0,0,157
3,8,5,4.061,0.726,0.726,1536,2048,32,4.787,N/A,N/A,1.08,4587497.273602,630134,119558,510576,0.983,0.00336,9.66e-07,0.986,0.0335,0.0629,6.82e-07,0.0964,630221,631976,119894,121649,630134,4587497.273602,0,0,0,683
3,9,5,3.724,1.08,1.08,128,128,64,4.804,N/A,N/A,0.382,1074085.1328,146173,25787,120386,0.236,0.00994,2.13e-07,0.246,0.0599,0.0757,2.42e-07,0.136,146188,149364,26338,29514,146173,1074085.1328,0,0,0,132
30,0,5,3.989,0.801,0.801,1536,128,16,4.79,N/A,N/A,0.288,1156571.743999,160801,29254,131547,0.246,0.00263,2.38e-07,0.249,0.0156,0.0238,1.96e-07,0.0394,160924,161962,29475,30513,160801,1156571.743999,0,0,0,137
31,0,5,3.558,1.255,1.255,256,128,64,4.813,N/A,N/A,0.462,1393355.087999,192714,33979,158735,0.307,0.0116,2.8e-07,0.319,0.0639,0.0788,3.08e-07,0.143,192729,195906,34531,37708,192714,1393355.087999,0,0,0,168
31,1,5,3.914,0.88,0.88,2048,1536,16,4.7940000000000005,N/A,N/A,0.546,2328071.555199,321938,59974,261964,0.495,0.00216,4.85e-07,0.497,0.0173,0.0316,3.6e-07,0.0489,322061,323103,60199,61241,321938,2328071.555199,0,0,0,284
31,2,5,3.839,0.959,0.959,2048,64,128,4.798,N/A,N/A,2.65,11120874.550512,1525495,288671,1236824,2.37,0.00933,2.33e-06,2.38,0.102,0.173,1.71e-06,0.275,1525366,1531406,289673,295713,1525495,11120874.550512,0,0,0,4418
32,0,5,3.793,1.007,1.007,128,1024,32,4.8,N/A,N/A,0.432,1641979.788799,226110,41734,184376,0.35,0.00414,3.39e-07,0.355,0.0319,0.0461,2.82e-07,0.078,226197,227947,42065,43815,226110,1641979.788799,0,0,0,186
33,0,5,3.962,0.829,0.829,1024,2048,16,4.791,N/A,N/A,0.477,2015112.652799,279128,51782,227346,0.428,0.00224,4.19e-07,0.431,0.0171,0.0297,3.15e-07,0.0468,279251,280292,52006,53047,279128,2015112.652799,0,0,0,242
33,1,5,3.909,0.885,0.885,512,2048,32,4.794,N/A,N/A,0.817,3346618.422401,460418,86790,373628,0.719,0.00484,7.02e-07,0.724,0.0347,0.0583,5.12e-07,0.0929,460505,462258,87124,88877,460418,3346618.422401,0,0,0,468
33,2,5,4.167,0.613,0.613,1536,1536,128,4.779999999999999,N/A,N/A,3.68,15748261.33121,2160294,411551,1748743,3.36,0.00861,3.31e-06,3.37,0.109,0.205,2.35e-06,0.313,2160165,2166210,412558,418603,2160294,15748261.33121,0,0,0,5428
34,0,5,3.581,1.23,1.23,512,32,64,4.811,N/A,N/A,0.53,1763054.659199,245261,44219,201042,0.386,0.0101,3.61e-07,0.396,0.058,0.0755,3.32e-07,0.133,245276,248452,44770,47946,245261,1763054.659199,0,0,0,220
34,1,5,4.062,0.724,0.724,1024,2048,64,4.7860000000000005,N/A,N/A,1.89,7926849.977599,1088387,206011,882376,1.69,0.00708,1.67e-06,1.7,0.07,0.118,1.22e-06,0.188,1088402,1091585,206569,209752,1088387,7926849.977599,0,0,0,1503
34,2,5,3.716,1.089,1.089,128,256,128,4.805,N/A,N/A,0.84,2733721.855999,377797,67487,310310,0.597,0.0177,5.53e-07,0.614,0.0998,0.126,5.54e-07,0.226,377668,383706,68487,74525,377797,2733721.855999,0,0,0,342
34,3,5,3.979,0.811,0.811,1536,1024,64,4.79,N/A,N/A,1.61,6670846.620797,916943,173243,743700,1.43,0.00696,1.4e-06,1.43,0.0666,0.108,1.05e-06,0.175,916958,920141,173801,176984,916943,6670846.620797,0,0,0,1151
35,0,5,3.549,1.265,1.265,32,64,32,4.814,N/A,N/A,0.136,351054.1888,50284,7942,42342,0.0744,0.00381,6.7e-08,0.0782,0.0251,0.0328,9.12e-08,0.0579,50371,52115,8267,10011,50284,351054.1888,0,0,0,40
35,1,5,3.808,0.991,0.991,128,1536,64,4.7989999999999995,N/A,N/A,1.14,4486746.895996,616023,115899,500124,0.965,0.00819,9.39e-07,0.974,0.0648,0.099,7.21e-07,0.164,616038,619218,116454,119634,616023,4486746.895996,0,0,0,764
35,2,5,3.974,0.817,0.817,128,256,64,4.791,N/A,N/A,0.459,1388565.494399,192279,33979,158300,0.308,0.0117,2.8e-07,0.319,0.0626,0.0774,3.04e-07,0.14,192294,195471,34531,37708,192279,1388565.494399,0,0,0,170
36,0,5,3.737,1.066,1.066,64,1024,32,4.803,N/A,N/A,0.409,1560233.887999,215654,39686,175968,0.332,0.0035,3.22e-07,0.335,0.0294,0.0438,2.66e-07,0.0733,215741,217490,40016,41765,215654,1560233.887999,0,0,0,179
36,1,5,3.716,1.089,1.089,2048,256,128,4.805,N/A,N/A,2.89,12064836.134507,1658064,313247,1344817,2.59,0.0154,2.53e-06,2.6,0.113,0.184,1.87e-06,0.298,1657935,1663977,314251,320293,1658064,12064836.134507,0,0,0,4828
36,2,5,3.628,1.181,1.181,1024,64,128,4.809,N/A,N/A,1.54,6131679.516797,843250,157599,685651,1.31,0.00953,1.28e-06,1.32,0.0901,0.135,1e-06,0.225,843121,849160,158600,164639,843250,6131679.516797,0,0,0,1255
37,0,5,3.558,1.255,1.255,512,32,128,4.813,N/A,N/A,0.988,3482812.7936,483779,87967,395812,0.756,0.0149,7.17e-07,0.77,0.0923,0.124,6.07e-07,0.217,483650,489687,88966,95003,483779,3482812.7936,0,0,0,479
37,1,5,4.276,0.499,0.499,2048,1536,128,4.7749999999999995,N/A,N/A,4.23,18252337.93932,2503281,477087,2026194,3.89,0.0091,3.83e-06,3.9,0.115,0.222,2.68e-06,0.337,2503152,2509197,478094,484139,2503281,18252337.93932,0,0,0,6887
37,2,5,3.568,1.244,1.244,32,32,32,4.812,N/A,N/A,0.129,312128.1056,45314,6918,38396,0.0664,0.00389,5.88e-08,0.0703,0.0253,0.033,8.65e-08,0.0583,45401,47144,7242,8985,45314,312128.1056,0,0,0,38
38,0,5,3.784,1.017,1.017,512,2048,16,4.801,N/A,N/A,0.413,1705931.123199,236824,43590,193234,0.363,0.0028,3.53e-07,0.366,0.0176,0.0291,2.71e-07,0.0467,236947,237987,43813,44853,236824,1705931.123199,0,0,0,204
38,1,5,3.93,0.864,0.864,256,2048,64,4.7940000000000005,N/A,N/A,1.5,6061340.806396,834060,156859,677201,1.3,0.0102,1.27e-06,1.31,0.0726,0.114,9.59e-07,0.186,834075,837256,157415,160596,834060,6061340.806396,0,0,0,1098
39,0,5,3.716,1.089,1.089,512,256,128,4.805,N/A,N/A,1.27,4597103.987202,637604,116639,520965,1.0,0.02,9.49e-07,1.02,0.107,0.142,8.05e-07,0.249,637475,643515,117641,123681,637604,4597103.987202,0,0,0,645
39,1,5,3.887,0.909,0.909,1536,2048,16,4.796,N/A,N/A,0.546,2327953.942399,321842,59974,261868,0.495,0.00218,4.85e-07,0.497,0.0173,0.0315,3.6e-07,0.0487,321965,323007,60199,61241,321842,2327953.942399,0,0,0,289
39,2,5,3.979,0.811,0.811,1024,1024,64,4.79,N/A,N/A,1.33,5434983.830402,748394,140475,607919,1.16,0.00718,1.14e-06,1.17,0.0653,0.101,8.71e-07,0.166,748409,751591,141032,144214,748394,5434983.830402,0,0,0,711
4,0,5,3.719,1.085,1.085,32,512,64,4.804,N/A,N/A,0.537,1762268.905599,245258,44219,201039,0.388,0.0106,3.61e-07,0.398,0.0603,0.0783,3.33e-07,0.139,245273,248449,44770,47946,245258,1762268.905599,0,0,0,232
4,1,5,3.83,0.968,0.968,128,1024,64,4.798,N/A,N/A,0.858,3270649.312,450139,83131,367008,0.698,0.00836,6.74e-07,0.706,0.0619,0.0897,5.51e-07,0.152,450154,453333,83685,86864,450139,3270649.312,0,0,0,444
4,2,5,3.564,1.249,1.249,64,128,32,4.813000000000001,N/A,N/A,0.166,472869.7696,65740,11014,54726,0.1,0.00422,9.19e-08,0.105,0.0266,0.0347,1.11e-07,0.0613,65827,67573,11341,13087,65740,472869.7696,0,0,0,55
4,3,5,3.813,0.986,0.986,2048,512,16,4.799,N/A,N/A,0.41,1705976.166399,236793,43590,193203,0.363,0.0027,3.53e-07,0.366,0.0166,0.0276,2.71e-07,0.0442,236916,237956,43813,44853,236793,1705976.166399,0,0,0,209
4,4,5,3.771,1.03,1.03,128,512,32,4.801,N/A,N/A,0.299,1014902.121599,140666,25350,115316,0.221,0.00575,2.08e-07,0.227,0.0305,0.0412,1.84e-07,0.0717,140753,142502,25680,27429,140666,1014902.121599,0,0,0,124
4,5,5,3.723,1.081,1.081,256,256,16,4.804,N/A,N/A,0.141,457766.5344,65784,10822,54962,0.0995,0.00387,9e-08,0.103,0.0169,0.0211,1.04e-07,0.038,65907,66943,11041,12077,65784,457766.5344,0,0,0,58
4,6,5,3.528,1.287,1.287,128,2048,16,4.8149999999999995,N/A,N/A,0.361,1472239.494399,203988,37446,166542,0.313,0.00261,3.04e-07,0.315,0.0175,0.0282,2.4e-07,0.0457,204111,205149,37667,38705,203988,1472239.494399,0,0,0,185
4,7,5,3.968,0.823,0.823,64,2048,32,4.791,N/A,N/A,0.686,2801644.499201,385374,72454,312920,0.599,0.00349,5.86e-07,0.602,0.0308,0.0528,4.3e-07,0.0835,385461,387211,72785,74535,385374,2801644.499201,0,0,0,405
4,8,5,3.628,1.181,1.181,512,64,128,4.809,N/A,N/A,1.01,3645730.2944,504050,92063,411987,0.786,0.014,7.49e-07,0.8,0.0904,0.123,6.35e-07,0.213,503921,509959,93063,99101,504050,3645730.2944,0,0,0,508
4,9,5,3.723,1.081,1.081,512,256,16,4.804,N/A,N/A,0.174,612232.1792,86978,14918,72060,0.132,0.00365,1.23e-07,0.136,0.0163,0.0214,1.21e-07,0.0377,87101,88138,15138,16175,86978,612232.1792,0,0,0,75
40,0,5,3.354,1.469,1.469,128,32,64,4.823,N/A,N/A,0.316,831673.8912,115360,19643,95717,0.183,0.00903,1.63e-07,0.192,0.0551,0.0683,2.06e-07,0.123,115375,118549,20192,23366,115360,831673.8912,0,0,0,91
40,1,5,3.335,1.489,1.489,32,32,64,4.824,N/A,N/A,0.256,593580.5408,84800,13499,71301,0.131,0.00807,1.14e-07,0.139,0.0521,0.0642,1.71e-07,0.116,84815,87987,14046,17218,84800,593580.5408,0,0,0,67
40,2,5,3.839,0.958,0.958,2048,1536,32,4.797,N/A,N/A,1.08,4587633.654402,629877,119558,510319,0.983,0.00351,9.66e-07,0.987,0.0338,0.0628,6.86e-07,0.0966,629964,631719,119894,121649,629877,4587633.654402,0,0,0,625
41,0,5,3.549,1.265,1.265,1024,64,32,4.814,N/A,N/A,0.407,1559978.643199,215528,39686,175842,0.332,0.00371,3.22e-07,0.336,0.0289,0.0425,2.66e-07,0.0714,215615,217364,40016,41765,215528,1559978.643199,0,0,0,183
41,1,5,3.886,0.91,0.91,256,2048,128,4.796,N/A,N/A,2.91,12060110.352111,1658224,313247,1344977,2.59,0.0146,2.53e-06,2.6,0.115,0.196,1.84e-06,0.312,1658095,1664137,314251,320293,1658224,12060110.352111,0,0,0,4937
41,2,5,3.793,1.007,1.007,1536,32,64,4.8,N/A,N/A,1.07,4251831.593597,585201,109755,475446,0.914,0.0074,8.89e-07,0.921,0.0612,0.0908,6.99e-07,0.152,585216,588394,110308,113486,585201,4251831.593597,0,0,0,849
41,3,5,3.808,0.991,0.991,32,1024,128,4.7989999999999995,N/A,N/A,1.52,5972071.439997,823466,153503,669963,1.27,0.00962,1.24e-06,1.28,0.0946,0.142,9.77e-07,0.237,823337,829375,154503,160541,823466,5972071.439997,0,0,0,1277
42,0,5,3.562,1.25,1.25,1024,32,128,4.811999999999999,N/A,N/A,1.51,5971061.721597,823297,153503,669794,1.28,0.0104,1.24e-06,1.29,0.0912,0.136,9.74e-07,0.227,823168,829206,154503,160541,823297,5971061.721597,0,0,0,1184
42,1,5,3.994,0.796,0.796,32,2048,128,4.79,N/A,N/A,2.63,10951269.385711,1504039,284575,1219464,2.34,0.00955,2.3e-06,2.35,0.103,0.178,1.67e-06,0.281,1503910,1509949,285576,291615,1504039,10951269.385711,0,0,0,4621
43,0,5,3.69,1.115,1.115,32,1536,16,4.805,N/A,N/A,0.279,1096386.521599,152955,27718,125237,0.233,0.00259,2.26e-07,0.236,0.0169,0.0259,1.88e-07,0.0428,153078,154114,27937,28973,152955,1096386.521599,0,0,0,135
43,1,5,3.7,1.105,1.105,64,512,64,4.805,N/A,N/A,0.562,1844989.491199,255510,46267,209243,0.408,0.0118,3.78e-07,0.419,0.0619,0.0807,3.42e-07,0.143,255525,258702,46819,49996,255510,1844989.491199,0,0,0,236
43,2,5,3.798,1.002,1.002,512,2048,64,4.8,N/A,N/A,1.63,6676021.583995,917331,173243,744088,1.43,0.00946,1.4e-06,1.44,0.0711,0.115,1.03e-06,0.186,917346,920528,173800,176982,917331,6676021.583995,0,0,0,1210
44,0,5,3.813,0.986,0.986,1536,512,16,4.799,N/A,N/A,0.34,1390544.892799,193643,35398,158245,0.296,0.00272,2.87e-07,0.299,0.0157,0.0251,2.27e-07,0.0408,193766,194806,35621,36661,193643,1390544.892799,0,0,0,162
44,1,5,3.841,0.957,0.957,512,512,128,4.798,N/A,N/A,1.53,5821084.131203,804387,149407,654980,1.26,0.018,1.21e-06,1.28,0.102,0.144,9.38e-07,0.246,804258,810299,150410,156451,804387,5821084.131203,0,0,0,830
45,0,5,3.769,1.033,1.033,1024,1024,32,4.802,N/A,N/A,0.669,2725471.443199,375201,70406,304795,0.582,0.00355,5.7e-07,0.585,0.0323,0.0515,4.34e-07,0.0837,375288,377041,70740,72493,375201,2725471.443199,0,0,0,326
45,1,5,3.977,0.814,0.814,32,2048,64,4.7909999999999995,N/A,N/A,1.36,5501070.963194,756569,142523,614046,1.18,0.0075,1.15e-06,1.19,0.0649,0.104,8.63e-07,0.169,756584,759762,143076,146254,756569,5501070.963194,0,0,0,1235
45,2,5,4.05,0.737,0.737,1536,2048,128,4.787,N/A,N/A,4.24,18255697.411332,2503409,477087,2026322,3.89,0.00881,3.83e-06,3.9,0.115,0.223,2.69e-06,0.338,2503280,2509325,478094,484139,2503409,18255697.411332,0,0,0,7176
46,0,5,3.802,0.997,0.997,1536,256,32,4.799,N/A,N/A,0.607,2415143.814401,333379,62214,271165,0.519,0.00499,5.04e-07,0.524,0.0326,0.0499,3.91e-07,0.0825,333466,335218,62547,64299,333379,2415143.814401,0,0,0,326
46,1,5,4.007,0.782,0.782,1536,2048,64,4.789,N/A,N/A,2.16,9158020.767994,1256969,238779,1018190,1.96,0.00689,1.93e-06,1.97,0.0712,0.126,1.39e-06,0.197,1256984,1260168,239338,242522,1256969,9158020.767994,0,0,0,1698
47,0,5,3.613,1.197,1.197,32,256,128,4.8100000000000005,N/A,N/A,0.719,2253775.299199,316956,55199,261757,0.494,0.0161,4.53e-07,0.51,0.0928,0.117,4.77e-07,0.209,316827,322863,56197,62233,316956,2253775.299199,0,0,0,260
48,0,5,3.62,1.189,1.189,64,256,128,4.809,N/A,N/A,0.789,2417288.371199,337040,59295,277745,0.539,0.0208,4.87e-07,0.56,0.103,0.126,4.9e-07,0.229,336911,342948,60294,66331,337040,2417288.371199,0,0,0,288
48,1,5,3.907,0.887,0.887,2048,1024,128,4.7940000000000005,N/A,N/A,3.69,15782895.798505,2164783,411551,1753232,3.36,0.00917,3.31e-06,3.37,0.114,0.207,2.37e-06,0.321,2164654,2170698,412557,418601,2164783,15782895.798505,0,0,0,5213
49,0,5,3.839,0.959,0.959,1536,1536,16,4.798,N/A,N/A,0.476,2012740.377598,278754,51782,226972,0.428,0.00218,4.19e-07,0.43,0.0165,0.0292,3.17e-07,0.0457,278877,279919,52007,53049,278754,2012740.377598,0,0,0,234
5,0,5,3.723,1.081,1.081,2048,256,16,4.804,N/A,N/A,0.379,1550164.230399,215345,39494,175851,0.331,0.00304,3.2e-07,0.334,0.0176,0.0275,2.53e-07,0.045,215468,216507,39716,40755,215345,1550164.230399,0,0,0,203
5,1,5,3.927,0.867,0.867,64,2048,128,4.7940000000000005,N/A,N/A,2.66,11110004.124908,1524393,288671,1235722,2.37,0.00875,2.33e-06,2.38,0.103,0.181,1.68e-06,0.284,1524264,1530304,289673,295713,1524393,11110004.124908,0,0,0,4787
5,2,5,3.736,1.068,1.068,128,512,128,4.804,N/A,N/A,1.12,3963647.7024,545753,100255,445498,0.864,0.0181,8.16e-07,0.882,0.102,0.137,6.79e-07,0.24,545624,551663,101256,107295,545753,3963647.7024,0,0,0,591
5,3,5,3.696,1.11,1.11,32,256,32,4.806,N/A,N/A,0.204,589703.072,83722,14086,69636,0.13,0.006,1.17e-07,0.136,0.0297,0.0386,1.28e-07,0.0683,83809,85555,14413,16159,83722,589703.072,0,0,0,76
