Trial Number,Suggestion Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,Gbus width,Total Period (ns),ABC Max Fanout,ABC Map Effort,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
27,2,10,5.395,4.321,4.321,1024,64,16,9.716,N/A,N/A,0.113,782850.815999,63058,19990,43068,0.0949,0.000454,1.81e-07,0.0954,0.00748,0.0098,7.86e-08,0.0173,63038,63213,20032,20207,63058,782850.815999,0,0,0,100
28,0,10,6.158,3.518,3.518,1024,32,32,9.676,N/A,N/A,0.218,1489915.196799,116364,38630,77734,0.184,0.000792,3.49e-07,0.184,0.0147,0.0191,1.37e-07,0.0338,116296,116567,38672,38943,116364,1489915.196799,0,0,0,187
28,1,10,8.217,1.351,1.351,64,128,16,9.568000000000001,N/A,N/A,0.0405,240346.7616,22102,5654,16448,0.0275,0.000444,5.25e-08,0.028,0.00546,0.00701,3.75e-08,0.0125,22082,22257,5696,5871,22102,240346.7616,0,0,0,30
28,2,10,25.339,-16.673,-16.673,128,512,128,8.666,N/A,N/A,0.432,3286484.4992,280583,82827,197756,0.397,0.000271,7.46e-07,0.397,0.0135,0.0217,4.6e-07,0.0352,280227,281074,82869,83716,280583,3286484.4992,0,0,0,425
28,3,10,47.66,-40.169,-40.169,1024,1024,16,7.491,N/A,N/A,0.193,1379415.468799,111008,35350,75658,0.171,0.000465,3.19e-07,0.171,0.0092,0.0128,1.56e-07,0.022,110988,111163,35392,35567,111008,1379415.468799,0,0,0,166
29,0,10,47.762,-40.276,-40.276,32,1024,128,7.485999999999997,N/A,N/A,0.727,5459705.040017,480107,136075,344032,0.667,0.000275,1.22e-06,0.667,0.0228,0.0374,8.48e-07,0.0602,479751,480598,136117,136964,480107,5459705.040017,0,0,0,764
29,1,10,11.164,-1.752,-1.752,1536,32,128,9.411999999999999,N/A,N/A,1.02,7809407.340848,633478,201611,431867,0.949,0.000247,1.81e-06,0.95,0.0281,0.0409,9.27e-07,0.0689,633122,633969,201653,202500,633478,7809407.340848,0,0,0,1234
29,2,10,13.91,-4.642,-4.642,1536,256,16,9.268,N/A,N/A,0.169,1214429.734399,96345,31254,65091,0.148,0.000462,2.82e-07,0.149,0.00879,0.0118,1.2e-07,0.0206,96325,96500,31296,31471,96345,1214429.734399,0,0,0,161
29,3,10,92.732,-87.612,-87.612,256,2048,128,5.1200000000000045,N/A,N/A,1.62,11674292.822395,981736,295819,685917,1.5,0.000289,2.67e-06,1.5,0.0454,0.0754,1.57e-06,0.121,981380,982227,295861,296708,981736,11674292.822395,0,0,0,1917
3,0,10,13.985,-4.721,-4.721,64,256,32,9.264,N/A,N/A,0.1,615002.336,52540,15078,37462,0.0733,0.000778,1.38e-07,0.0741,0.0115,0.0149,8.69e-08,0.0263,52472,52743,15120,15391,52540,615002.336,0,0,0,64
3,1,10,70.255,-63.953,-63.953,2048,1536,64,6.3019999999999925,N/A,N/A,1.28,9016049.606447,674666,238775,435891,1.16,0.00128,2.15e-06,1.16,0.0501,0.0701,7.3e-07,0.12,674502,674965,238817,239280,674666,9016049.606447,0,0,0,1189
3,2,10,5.96,3.727,3.727,512,128,32,9.687,N/A,N/A,0.151,990177.158399,79535,25318,54217,0.121,0.000782,2.3e-07,0.122,0.0127,0.0163,1.02e-07,0.029,79467,79738,25360,25631,79535,990177.158399,0,0,0,118
3,3,10,5.952,3.735,3.735,64,64,32,9.687,N/A,N/A,0.0691,370811.888,32798,8934,23864,0.044,0.00077,8.24e-08,0.0448,0.0107,0.0136,5.29e-08,0.0243,32730,33001,8976,9247,32798,370811.888,0,0,0,41
3,4,10,5.749,3.948,3.948,32,64,32,9.697,N/A,N/A,0.0641,332540.1824,29911,7910,22001,0.0392,0.000768,7.31e-08,0.0399,0.0107,0.0135,4.89e-08,0.0241,29843,30114,7952,8223,29911,332540.1824,0,0,0,39
3,5,10,13.979,-4.714,-4.714,2048,256,64,9.264999999999999,N/A,N/A,0.835,5958349.529627,452104,156855,295249,0.743,0.00134,1.41e-06,0.744,0.0389,0.0517,5.22e-07,0.0905,451940,452403,156897,157360,452104,5958349.529627,0,0,0,798
3,6,10,25.218,-16.546,-16.546,1536,512,32,8.672,N/A,N/A,0.379,2702041.471998,210076,70374,139702,0.335,0.000801,6.34e-07,0.335,0.0186,0.0253,2.63e-07,0.0439,210008,210279,70416,70687,210076,2702041.471998,0,0,0,338
3,7,10,5.401,4.315,4.315,512,64,16,9.716000000000001,N/A,N/A,0.0718,474839.1584,40108,11798,28310,0.0564,0.000454,1.08e-07,0.0569,0.00649,0.00844,5.55e-08,0.0149,40088,40263,11840,12015,40108,474839.1584,0,0,0,56
30,0,10,8.374,1.185,1.185,1024,128,64,9.559000000000001,N/A,N/A,0.464,3172804.220799,242535,83127,159408,0.395,0.00131,7.5e-07,0.396,0.0295,0.038,2.81e-07,0.0675,242371,242834,83169,83632,242535,3172804.220799,0,0,0,418
30,1,10,25.174,-16.499,-16.499,1024,512,64,8.675,N/A,N/A,0.592,4135030.8224,321610,107703,213907,0.514,0.00134,9.71e-07,0.515,0.0329,0.044,4.14e-07,0.0769,321446,321909,107745,108208,321610,4135030.8224,0,0,0,512
30,2,10,92.762,-87.644,-87.644,1536,2048,64,5.117999999999995,N/A,N/A,1.3,9015644.217647,674847,238775,436072,1.18,0.00129,2.15e-06,1.18,0.0504,0.0713,7.27e-07,0.122,674683,675146,238817,239280,674847,9015644.217647,0,0,0,1192
30,3,10,25.343,-16.677,-16.677,1536,512,128,8.666,N/A,N/A,1.34,10402181.516817,883082,263051,620031,1.24,0.000291,2.37e-06,1.24,0.0401,0.0606,1.44e-06,0.101,882726,883573,263093,263940,883082,10402181.516817,0,0,0,1663
31,0,10,7.494,2.112,2.112,2048,64,64,9.606,N/A,N/A,0.771,5477107.98082,412522,144567,267955,0.684,0.0013,1.3e-06,0.685,0.0369,0.0485,4.54e-07,0.0854,412358,412821,144609,145072,412522,5477107.98082,0,0,0,763
31,1,10,4.835,4.91,4.91,64,32,16,9.745000000000001,N/A,N/A,0.0328,182985.4976,17865,4118,13747,0.0203,0.000448,3.87e-08,0.0207,0.00534,0.00677,3.2e-08,0.0121,17845,18020,4160,4335,17865,182985.4976,0,0,0,24
31,2,10,92.727,-87.607,-87.607,1024,2048,32,5.1200000000000045,N/A,N/A,0.569,3978052.768001,313099,103142,209957,0.514,0.000806,9.29e-07,0.515,0.0218,0.0316,4.53e-07,0.0533,313031,313302,103184,103455,313099,3978052.768001,0,0,0,508
31,3,10,14.037,-4.775,-4.775,1536,256,64,9.262,N/A,N/A,0.675,4729318.291209,361502,124087,237415,0.589,0.00134,1.12e-06,0.59,0.0365,0.0484,4.23e-07,0.0849,361338,361801,124129,124592,361502,4729318.291209,0,0,0,632
31,4,10,47.686,-40.195,-40.195,32,1024,64,7.491,N/A,N/A,0.445,3004032.355199,242233,76983,165250,0.379,0.0013,6.95e-07,0.381,0.0272,0.0369,3.82e-07,0.0641,242069,242532,77025,77488,242233,3004032.355199,0,0,0,350
32,0,10,92.704,-87.583,-87.583,32,2048,64,5.120999999999995,N/A,N/A,0.822,5401559.273619,407274,142519,264755,0.729,0.0013,1.28e-06,0.73,0.0381,0.0544,4.47e-07,0.0925,407110,407573,142561,143024,407274,5401559.273619,0,0,0,679
32,1,10,70.211,-63.906,-63.906,32,1536,128,6.305,N/A,N/A,1.09,8079685.308848,701804,201611,500193,1.01,0.000248,1.81e-06,1.01,0.0325,0.0537,1.22e-06,0.0862,701448,702295,201653,202500,701804,8079685.308848,0,0,0,1190
32,2,10,92.633,-87.508,-87.508,1536,2048,16,5.125,N/A,N/A,0.327,2292416.108798,176732,59926,116806,0.296,0.000472,5.4e-07,0.297,0.0127,0.018,1.96e-07,0.0307,176712,176887,59968,60143,176732,2292416.108798,0,0,0,313
32,3,10,8.357,1.203,1.203,1024,128,32,9.559999999999999,N/A,N/A,0.234,1604761.593598,124735,41702,83033,0.198,0.0008,3.77e-07,0.199,0.0151,0.0197,1.49e-07,0.0348,124667,124938,41744,42015,124735,1604761.593598,0,0,0,197
32,4,10,92.719,-87.599,-87.599,512,2048,64,5.11999999999999,N/A,N/A,0.975,6561520.518434,494573,173239,321334,0.873,0.00134,1.56e-06,0.875,0.0414,0.0591,5.41e-07,0.101,494409,494872,173281,173744,494573,6561520.518434,0,0,0,833
33,0,10,11.164,-1.752,-1.752,512,64,128,9.411999999999999,N/A,N/A,0.382,2967672.4832,257431,74635,182796,0.352,0.000275,6.73e-07,0.352,0.012,0.0178,4.3e-07,0.0297,257075,257922,74677,75524,257431,2967672.4832,0,0,0,429
33,1,10,6.224,3.448,3.448,1536,32,32,9.672,N/A,N/A,0.3,2105835.913598,162092,55014,107078,0.261,0.000786,4.96e-07,0.261,0.0169,0.0221,1.85e-07,0.0391,162024,162295,55056,55327,162092,2105835.913598,0,0,0,289
33,2,10,8.363,1.197,1.197,1536,128,64,9.559999999999999,N/A,N/A,0.632,4401930.550404,333499,115895,217604,0.549,0.00131,1.04e-06,0.55,0.035,0.046,3.75e-07,0.081,333335,333798,115937,116400,333499,4401930.550404,0,0,0,601
33,3,10,70.231,-63.927,-63.927,128,1536,64,6.303999999999995,N/A,N/A,0.664,4402170.780804,333533,115895,217638,0.579,0.00133,1.04e-06,0.58,0.0348,0.0488,3.78e-07,0.0836,333369,333832,115937,116400,333533,4402170.780804,0,0,0,560
34,0,10,6.158,3.518,3.518,1024,64,32,9.676,N/A,N/A,0.223,1528368.326399,119203,39654,79549,0.189,0.000798,3.58e-07,0.189,0.0148,0.0193,1.42e-07,0.034,119135,119406,39696,39967,119203,1528368.326399,0,0,0,194
34,1,10,92.758,-87.639,-87.639,512,2048,128,5.119,N/A,N/A,1.79,13188502.569569,1150611,328587,822024,1.65,0.000297,2.97e-06,1.65,0.0522,0.0865,1.96e-06,0.139,1150255,1151102,328629,329476,1150611,13188502.569569,0,0,0,2111
34,2,10,5.936,3.751,3.751,512,64,32,9.687,N/A,N/A,0.143,913821.427199,73830,23270,50560,0.111,0.000806,2.11e-07,0.112,0.0133,0.0171,9.51e-08,0.0304,73762,74033,23312,23583,73830,913821.427199,0,0,0,113
35,0,10,5.387,4.329,4.329,1024,32,16,9.716,N/A,N/A,0.11,763751.247999,61721,19478,42243,0.0925,0.000457,1.77e-07,0.093,0.00743,0.00972,7.66e-08,0.0172,61701,61876,19520,19695,61721,763751.247999,0,0,0,97
35,1,10,92.752,-87.634,-87.634,1536,2048,32,5.117999999999995,N/A,N/A,0.651,4594136.140808,358854,119526,239328,0.591,0.000799,1.08e-06,0.592,0.0239,0.0344,4.96e-07,0.0583,358786,359057,119568,119839,358854,4594136.140808,0,0,0,606
36,0,10,8.25,1.316,1.316,512,128,16,9.566,N/A,N/A,0.077,512132.4256,42865,12822,30043,0.0613,0.000466,1.17e-07,0.0618,0.0067,0.00856,5.87e-08,0.0153,42845,43020,12864,13039,42865,512132.4256,0,0,0,63
36,1,10,5.491,4.22,4.22,1536,64,16,9.710999999999999,N/A,N/A,0.153,1093080.851199,86573,28182,58391,0.133,0.000457,2.55e-07,0.134,0.00824,0.0108,1.03e-07,0.0191,86553,86728,28224,28399,86573,1093080.851199,0,0,0,148
37,0,10,25.234,-16.562,-16.562,1024,512,32,8.672,N/A,N/A,0.299,2086670.031998,164469,53990,110479,0.258,0.000798,4.87e-07,0.258,0.0172,0.023,2.1e-07,0.0402,164401,164672,54032,54303,164469,2086670.031998,0,0,0,246
38,0,10,70.114,-63.805,-63.805,1536,1536,16,6.309000000000005,N/A,N/A,0.28,1983224.569598,153484,51734,101750,0.252,0.000453,4.66e-07,0.252,0.0115,0.0161,1.72e-07,0.0277,153464,153639,51776,51951,153484,1983224.569598,0,0,0,265
38,1,10,47.743,-40.255,-40.255,512,1024,64,7.4879999999999995,N/A,N/A,0.604,4164491.5776,329476,107703,221773,0.524,0.00138,9.71e-07,0.525,0.0332,0.0452,4.79e-07,0.0784,329312,329775,107745,108208,329476,4164491.5776,0,0,0,485
39,0,10,92.775,-87.658,-87.658,1024,2048,64,5.117000000000004,N/A,N/A,1.13,7910053.868849,617084,206007,411077,1.03,0.00138,1.85e-06,1.03,0.0431,0.0613,8.81e-07,0.104,616920,617383,206049,206512,617084,7910053.868849,0,0,0,1024
39,1,10,9.832,-0.35,-0.35,128,512,32,9.482000000000001,N/A,N/A,0.152,990632.595199,79507,25318,54189,0.122,0.000778,2.3e-07,0.123,0.0127,0.0168,1.02e-07,0.0295,79439,79710,25360,25631,79507,990632.595199,0,0,0,114
4,0,10,47.659,-40.167,-40.167,1536,1024,16,7.491999999999997,N/A,N/A,0.235,1674480.959998,130403,43542,86861,0.209,0.000476,3.93e-07,0.209,0.0108,0.0149,1.48e-07,0.0257,130383,130558,43584,43759,130403,1674480.959998,0,0,0,218
4,1,10,7.527,2.077,2.077,2048,32,64,9.604,N/A,N/A,0.76,5402048.492819,407446,142519,264927,0.675,0.00131,1.28e-06,0.676,0.0364,0.048,4.48e-07,0.0844,407282,407745,142561,143024,407446,5402048.492819,0,0,0,760
4,2,10,13.994,-4.731,-4.731,512,256,64,9.263,N/A,N/A,0.345,2275308.451198,181056,58551,122505,0.28,0.00131,5.29e-07,0.281,0.0275,0.0362,2.43e-07,0.0638,180892,181355,58593,59056,181056,2275308.451198,0,0,0,270
4,3,10,8.196,1.373,1.373,32,128,16,9.568999999999999,N/A,N/A,0.038,221075.7792,20658,5142,15516,0.0251,0.000449,4.79e-08,0.0256,0.00547,0.00699,3.5e-08,0.0125,20638,20813,5184,5359,20658,221075.7792,0,0,0,28
4,4,10,8.407,1.151,1.151,128,128,32,9.558,N/A,N/A,0.0899,524277.824,43862,13030,30832,0.0634,0.000784,1.19e-07,0.0642,0.0113,0.0144,6.65e-08,0.0257,43794,44065,13072,13343,43862,524277.824,0,0,0,59
4,5,10,9.324,0.186,0.186,64,128,128,9.51,N/A,N/A,0.129,962748.351999,71153,25483,45670,0.121,0.000267,2.31e-07,0.121,0.00315,0.00478,8.57e-08,0.00793,70797,71644,25525,26372,71153,962748.351999,0,0,0,127
4,6,10,47.58,-40.084,-40.084,32,1024,16,7.495999999999995,N/A,N/A,0.114,779166.031999,65773,19478,46295,0.0958,0.000453,1.77e-07,0.0963,0.00756,0.0104,1.02e-07,0.018,65753,65928,19520,19695,65773,779166.031999,0,0,0,91
4,7,10,92.756,-87.638,-87.638,128,2048,128,5.117999999999995,N/A,N/A,1.54,11047565.491207,933441,279435,654006,1.43,0.000245,2.52e-06,1.43,0.0422,0.0707,1.53e-06,0.113,933085,933932,279477,280324,933441,11047565.491207,0,0,0,1785
4,8,10,70.155,-63.848,-63.848,64,1536,32,6.307000000000002,N/A,N/A,0.32,2189681.327998,177038,56038,121000,0.28,0.000789,5.06e-07,0.281,0.016,0.0228,2.86e-07,0.0388,176970,177241,56080,56351,177038,2189681.327998,0,0,0,259
4,9,10,14.035,-4.774,-4.774,2048,256,128,9.261,N/A,N/A,1.5,11825769.350391,1035369,295819,739550,1.39,0.000276,2.67e-06,1.39,0.0437,0.0672,1.78e-06,0.111,1035013,1035860,295861,296708,1035369,11825769.350391,0,0,0,1932
40,0,10,70.284,-63.983,-63.983,1024,1536,128,6.301000000000009,N/A,N/A,1.72,12750693.926378,1021854,328587,693267,1.6,0.000305,2.97e-06,1.6,0.0457,0.0713,1.46e-06,0.117,1021498,1022345,328629,329476,1021854,12750693.926378,0,0,0,1880
41,0,10,6.187,3.487,3.487,2048,64,32,9.674,N/A,N/A,0.387,2758558.175998,210168,72422,137746,0.343,0.000804,6.53e-07,0.343,0.0189,0.0249,2.34e-07,0.0437,210100,210371,72464,72735,210168,2758558.175998,0,0,0,364
41,1,10,25.123,-16.445,-16.445,1536,512,16,8.678,N/A,N/A,0.191,1371500.377599,109042,35350,73692,0.168,0.000477,3.19e-07,0.168,0.00972,0.013,1.36e-07,0.0227,109022,109197,35392,35567,109042,1371500.377599,0,0,0,176
41,2,10,47.665,-40.173,-40.173,256,1024,64,7.491999999999997,N/A,N/A,0.519,3546787.9008,283296,91319,191977,0.447,0.00132,8.24e-07,0.448,0.0299,0.041,4.32e-07,0.0709,283132,283595,91361,91824,283296,3546787.9008,0,0,0,391
41,3,10,92.686,-87.564,-87.564,256,2048,32,5.122000000000014,N/A,N/A,0.448,2991457.795198,227922,78566,149356,0.399,0.00083,7.08e-07,0.399,0.0202,0.0284,2.53e-07,0.0486,227854,228125,78608,78879,227922,2991457.795198,0,0,0,345
42,0,10,47.742,-40.254,-40.254,64,1024,64,7.4879999999999995,N/A,N/A,0.458,3019249.449599,231275,79031,152244,0.389,0.00128,7.13e-07,0.39,0.0286,0.0389,2.67e-07,0.0674,231111,231574,79073,79536,231275,3019249.449599,0,0,0,346
42,1,10,47.669,-40.178,-40.178,128,1024,32,7.491,N/A,N/A,0.24,1635832.643198,132998,41702,91296,0.205,0.000799,3.77e-07,0.206,0.0145,0.02,2.11e-07,0.0345,132930,133201,41744,42015,132998,1635832.643198,0,0,0,177
42,2,10,25.297,-16.629,-16.629,2048,512,64,8.668,N/A,N/A,0.92,6592375.110434,502713,173239,329474,0.823,0.00135,1.56e-06,0.824,0.0406,0.0552,6e-07,0.0958,502549,503012,173281,173744,502713,6592375.110434,0,0,0,846
43,0,10,8.24,1.326,1.326,128,128,16,9.566,N/A,N/A,0.0455,278941.2768,25002,6678,18324,0.0324,0.000447,6.17e-08,0.0328,0.00556,0.00716,4.05e-08,0.0127,24982,25157,6720,6895,25002,278941.2768,0,0,0,35
43,1,10,13.907,-4.639,-4.639,128,256,16,9.268,N/A,N/A,0.0561,362309.984,32237,8726,23511,0.0421,0.000457,8.01e-08,0.0426,0.00582,0.00764,5.46e-08,0.0135,32217,32392,8768,8943,32237,362309.984,0,0,0,42
43,2,10,70.191,-63.886,-63.886,1024,1536,32,6.305,N/A,N/A,0.476,3301375.030399,251254,86758,164496,0.425,0.000802,7.81e-07,0.426,0.0212,0.0295,2.79e-07,0.0507,251186,251457,86800,87071,251254,3301375.030399,0,0,0,401
44,0,10,5.898,3.792,3.792,64,32,32,9.69,N/A,N/A,0.064,332943.0688,30043,7910,22133,0.0392,0.000775,7.31e-08,0.04,0.0106,0.0134,4.93e-08,0.024,29975,30246,7952,8223,30043,332943.0688,0,0,0,36
44,1,10,7.493,2.113,2.113,1024,32,64,9.606,N/A,N/A,0.436,2944171.193598,226235,76983,149252,0.366,0.00131,6.95e-07,0.367,0.0296,0.0385,2.6e-07,0.0681,226071,226534,77025,77488,226235,2944171.193598,0,0,0,359
44,2,10,14.045,-4.785,-4.785,64,256,128,9.26,N/A,N/A,0.218,1664740.367998,142452,41867,100585,0.199,0.000294,3.78e-07,0.2,0.00721,0.0111,2.38e-07,0.0183,142096,142943,41909,42756,142452,1664740.367998,0,0,0,196
45,0,10,47.717,-40.229,-40.229,64,1024,32,7.4879999999999995,N/A,N/A,0.232,1558970.175999,127306,39654,87652,0.195,0.00079,3.58e-07,0.196,0.0151,0.0206,1.93e-07,0.0357,127238,127509,39696,39967,127306,1558970.175999,0,0,0,176
45,1,10,70.125,-63.815,-63.815,256,1536,16,6.310000000000002,N/A,N/A,0.177,1207998.566399,95063,31254,63809,0.155,0.00047,2.82e-07,0.156,0.00898,0.0125,1.11e-07,0.0215,95043,95218,31296,31471,95063,1207998.566399,0,0,0,147
46,0,10,7.516,2.088,2.088,1024,64,64,9.604,N/A,N/A,0.446,3019427.119998,231327,79031,152296,0.376,0.0013,7.13e-07,0.377,0.0299,0.0389,2.66e-07,0.0688,231163,231626,79073,79536,231327,3019427.119998,0,0,0,389
46,1,10,92.653,-87.53,-87.53,64,2048,32,5.123000000000005,N/A,N/A,0.414,2819542.915199,226480,72422,154058,0.37,0.000815,6.53e-07,0.37,0.0179,0.0257,3.59e-07,0.0436,226412,226683,72464,72735,226480,2819542.915199,0,0,0,356
46,2,10,70.267,-63.966,-63.966,512,1536,128,6.300999999999995,N/A,N/A,1.4,10292941.747219,846661,263051,583610,1.3,0.00027,2.37e-06,1.3,0.0401,0.0633,1.31e-06,0.103,846305,847152,263093,263940,846661,10292941.747219,0,0,0,1489
47,0,10,7.534,2.07,2.07,1536,64,64,9.604,N/A,N/A,0.607,4248901.283201,322417,111799,210618,0.53,0.00129,1.01e-06,0.531,0.0331,0.0431,3.62e-07,0.0761,322253,322716,111841,112304,322417,4248901.283201,0,0,0,588
47,1,10,7.473,2.133,2.133,128,64,64,9.606,N/A,N/A,0.158,862053.027199,71134,21687,49447,0.106,0.00136,1.98e-07,0.107,0.0225,0.0278,1.04e-07,0.0503,70970,71433,21729,22192,71134,862053.027199,0,0,0,101
48,0,10,92.681,-87.559,-87.559,512,2048,32,5.122,N/A,N/A,0.489,3302683.785599,251435,86758,164677,0.437,0.000798,7.81e-07,0.438,0.0212,0.0302,2.79e-07,0.0514,251367,251638,86800,87071,251435,3302683.785599,0,0,0,406
48,1,10,5.407,4.309,4.309,128,64,16,9.716000000000001,N/A,N/A,0.0404,240371.7856,22078,5654,16424,0.0275,0.00044,5.25e-08,0.028,0.00545,0.00697,3.71e-08,0.0124,22058,22233,5696,5871,22078,240371.7856,0,0,0,31
48,2,10,70.227,-63.923,-63.923,1536,1536,32,6.304000000000002,N/A,N/A,0.556,3963226.048,309280,103142,206138,0.502,0.000799,9.28e-07,0.503,0.0221,0.0313,4.19e-07,0.0534,309212,309483,103184,103455,309280,3963226.048,0,0,0,509
49,0,10,8.39,1.168,1.168,256,128,64,9.558,N/A,N/A,0.217,1328286.431999,106509,33975,72534,0.164,0.00129,3.09e-07,0.165,0.0224,0.029,1.4e-07,0.0515,106345,106808,34017,34480,106509,1328286.431999,0,0,0,157
49,1,10,70.176,-63.869,-63.869,64,1536,64,6.307000000000002,N/A,N/A,0.642,4249446.806401,321930,111799,210131,0.559,0.00127,1.01e-06,0.561,0.034,0.0473,3.65e-07,0.0813,321766,322229,111841,112304,321930,4249446.806401,0,0,0,515
49,2,10,14.015,-4.753,-4.753,128,256,32,9.262,N/A,N/A,0.111,687978.575999,58169,17126,41043,0.083,0.000796,1.56e-07,0.0838,0.0118,0.0153,9.33e-08,0.0271,58101,58372,17168,17439,58169,687978.575999,0,0,0,77
49,3,10,7.174,2.448,2.448,64,32,64,9.622,N/A,N/A,0.123,634614.896,54819,15543,39276,0.0769,0.00127,1.43e-07,0.0782,0.02,0.025,8.47e-08,0.0451,54655,55118,15585,16048,54819,634614.896,0,0,0,78
5,0,10,25.246,-16.574,-16.574,64,512,32,8.671999999999997,N/A,N/A,0.146,929201.177599,77879,23270,54609,0.113,0.000809,2.11e-07,0.114,0.0138,0.0181,1.21e-07,0.0319,77811,78082,23312,23583,77879,929201.177599,0,0,0,103
5,1,10,13.896,-4.627,-4.627,512,256,16,9.269000000000002,N/A,N/A,0.0875,595787.6576,50123,14870,35253,0.071,0.000459,1.35e-07,0.0715,0.00689,0.00911,7.23e-08,0.016,50103,50278,14912,15087,50123,595787.6576,0,0,0,70
5,2,10,7.542,2.061,2.061,32,64,64,9.603,N/A,N/A,0.127,634215.7632,54584,15543,39041,0.0769,0.00127,1.43e-07,0.0782,0.0217,0.0276,8.29e-08,0.0493,54420,54883,15585,16048,54584,634215.7632,0,0,0,79
5,3,10,70.309,-64.01,-64.01,256,1536,128,6.298999999999992,N/A,N/A,1.24,9119155.99364,779588,230283,549305,1.14,0.000254,2.07e-06,1.14,0.037,0.0602,1.29e-06,0.0972,779232,780079,230325,231172,779588,9119155.99364,0,0,0,1293
5,4,10,11.164,-1.752,-1.752,512,32,128,9.411999999999999,N/A,N/A,0.362,2815097.4016,244965,70539,174426,0.333,0.000254,6.36e-07,0.333,0.0118,0.0173,4.1e-07,0.0291,244609,245456,70581,71428,244965,2815097.4016,0,0,0,394
5,5,10,47.801,-40.317,-40.317,128,1024,128,7.484000000000002,N/A,N/A,0.786,5901257.273623,502439,148363,354076,0.725,0.000259,1.33e-06,0.725,0.0232,0.0375,8.59e-07,0.0607,502083,502930,148405,149252,502439,5901257.273623,0,0,0,822
5,6,10,5.07,4.663,4.663,128,32,16,9.733,N/A,N/A,0.038,221431.12,20717,5142,15575,0.0251,0.000441,4.79e-08,0.0255,0.00547,0.00697,3.52e-08,0.0124,20697,20872,5184,5359,20717,221431.12,0,0,0,28
5,7,10,47.731,-40.243,-40.243,2048,1024,32,7.4879999999999995,N/A,N/A,0.55,3916200.9472,296710,103142,193568,0.494,0.000806,9.29e-07,0.495,0.0231,0.0317,3.24e-07,0.0548,296642,296913,103184,103455,296710,3916200.9472,0,0,0,486
5,8,10,5.735,3.964,3.964,256,64,32,9.699,N/A,N/A,0.101,603406.2144,50278,15078,35200,0.0729,0.000774,1.38e-07,0.0737,0.0119,0.0151,6.91e-08,0.027,50210,50481,15120,15391,50278,603406.2144,0,0,0,67
5,9,10,92.727,-87.607,-87.607,2048,2048,32,5.1200000000000045,N/A,N/A,0.735,5147795.894417,387914,135910,252004,0.669,0.000817,1.22e-06,0.67,0.0272,0.0385,4.18e-07,0.0657,387846,388117,135952,136223,387914,5147795.894417,0,0,0,653
50,0,10,47.768,-40.282,-40.282,1024,1024,64,7.486000000000004,N/A,N/A,0.764,5391469.596819,419752,140471,279281,0.678,0.00132,1.26e-06,0.679,0.0358,0.0496,5.75e-07,0.0853,419588,420051,140513,140976,419752,5391469.596819,0,0,0,647
50,1,10,14.0,-4.737,-4.737,128,256,64,9.263,N/A,N/A,0.222,1347609.964799,110304,33975,76329,0.164,0.00138,3.08e-07,0.166,0.0247,0.0312,1.7e-07,0.0559,110140,110603,34017,34480,110304,1347609.964799,0,0,0,151
51,0,10,7.536,2.067,2.067,1536,32,64,9.603,N/A,N/A,0.596,4173446.416,317014,109751,207263,0.52,0.00128,9.89e-07,0.521,0.0324,0.0422,3.55e-07,0.0746,316850,317313,109793,110256,317014,4173446.416,0,0,0,569
51,1,10,11.164,-1.752,-1.752,512,128,128,9.411999999999999,N/A,N/A,0.424,3283728.1056,279366,82827,196539,0.391,0.00032,7.46e-07,0.391,0.0132,0.0199,4.49e-07,0.0331,279010,279857,82869,83716,279366,3283728.1056,0,0,0,460
52,0,10,92.612,-87.486,-87.486,2048,2048,16,5.125999999999991,N/A,N/A,0.369,2601666.454398,199870,68118,131752,0.335,0.000485,6.13e-07,0.335,0.0138,0.0196,2.2e-07,0.0334,199850,200025,68160,68335,199870,2601666.454398,0,0,0,345
52,1,10,5.532,4.177,4.177,1536,128,16,9.709,N/A,N/A,0.158,1131674.115199,89367,29206,60161,0.138,0.00046,2.64e-07,0.139,0.00836,0.0109,1.06e-07,0.0193,89347,89522,29248,29423,89367,1131674.115199,0,0,0,153
53,0,10,47.732,-40.245,-40.245,512,1024,32,7.487000000000002,N/A,N/A,0.304,2071231.475198,160212,53990,106222,0.262,0.000804,4.87e-07,0.263,0.0171,0.0234,1.84e-07,0.0405,160144,160415,54032,54303,160212,2071231.475198,0,0,0,237
54,0,10,7.49,2.116,2.116,128,128,64,9.606,N/A,N/A,0.176,1014975.942399,81942,25783,56159,0.125,0.00128,2.35e-07,0.126,0.0222,0.0279,1.14e-07,0.05,81778,82241,25825,26288,81942,1014975.942399,0,0,0,118
